,userId,movieId,rating
93168,599,1605,2.0
76898,480,8984,3.0
15146,97,4386,4.0
23372,160,1293,3.0
76853,480,7454,3.0
28621,199,592,3.0
49238,318,4519,4.0
26655,182,3635,4.0
12598,80,6754,5.0
82432,523,5952,5.0
13591,89,1288,3.5
11022,68,4877,3.5
49171,318,2997,4.0
75122,474,44788,3.5
96818,603,3081,4.0
54301,357,2067,5.0
3925,24,1396,4.0
23767,164,780,5.0
54476,357,56805,4.5
36592,249,3271,4.0
98319,606,26777,4.0
67309,434,72998,5.0
34674,232,63436,3.0
35280,238,3836,4.0
80238,504,6552,4.5
65136,416,46976,5.0
92595,597,3060,4.0
45144,298,58559,3.5
30208,211,2858,4.0
73117,474,45,4.0
57255,380,2991,4.0
8600,58,527,5.0
83154,526,68954,3.5
25118,177,1929,4.0
7822,52,37733,5.0
14050,89,171751,2.5
80549,509,6550,2.5
38112,260,7564,4.5
95199,600,552,3.5
69730,448,51255,4.5
32746,222,26322,3.5
73169,474,280,3.0
93177,599,1625,2.5
6111,42,2294,3.0
91040,590,5049,3.0
62709,414,1136,5.0
52950,348,1955,4.0
100805,610,149406,3.5
56082,370,36529,3.5
35449,239,3107,3.5
93577,599,3087,4.5
54886,364,141,4.0
85217,554,901,4.0
62167,412,1197,5.0
78502,489,186,1.5
19108,122,119145,4.5
27548,187,260,4.0
1485,15,3555,4.0
63435,414,3512,4.0
44473,297,161,2.0
38775,266,1866,2.0
43113,288,42011,2.5
48413,313,2087,2.0
88817,573,4306,4.5
51249,331,6373,2.0
77786,483,53956,4.0
31065,217,1078,2.0
16599,105,47610,3.5
91189,590,49651,3.0
76208,479,5197,2.0
44078,294,866,4.0
23121,158,6502,4.0
60035,387,7099,5.0
88903,573,49530,4.0
67257,434,6934,2.5
87816,567,1653,3.0
61489,405,7013,4.5
63654,414,4265,3.0
79295,491,180231,4.0
87573,564,44193,3.0
56585,376,1252,4.0
70733,452,1833,4.0
37687,255,1079,2.0
7366,50,134170,2.5
80199,504,3556,4.0
22852,156,1513,3.0
40237,274,31878,3.0
41935,286,4306,3.5
71561,462,260,4.0
54437,357,8784,4.5
1125,10,1088,3.0
110,1,1793,4.0
93424,599,2450,2.0
74147,474,3801,4.0
92836,599,505,1.0
94082,599,5881,2.5
86842,561,4545,3.5
98937,608,1645,4.5
35707,240,1367,3.0
82139,520,7454,3.5
3561,21,104374,3.5
56409,373,266,4.0
6888,46,185,4.0
54047,356,8665,4.0
72415,467,2384,2.0
35353,239,802,4.0
14891,95,741,5.0
4995,32,780,3.0
20986,139,33162,1.5
60498,391,1092,3.0
80785,509,95167,4.0
75001,474,25940,3.5
8653,59,969,5.0
87760,566,364,2.0
71668,462,1676,5.0
999,7,30816,2.0
10801,68,2717,2.0
37105,249,85131,3.0
37947,259,153,4.0
27798,188,906,5.0
21035,139,66097,2.5
60361,390,4973,5.0
94671,599,60074,2.0
29355,201,2302,5.0
73350,474,1013,3.0
29808,203,4896,3.5
47478,307,7701,0.5
38965,268,1680,3.0
27912,190,8533,3.0
47906,309,6452,4.0
50560,326,54286,5.0
69983,448,90343,2.5
4890,31,377,5.0
40335,274,45728,4.5
48698,314,1265,4.0
2087,18,48780,4.5
70645,452,69,5.0
28886,199,7323,3.0
81074,513,2174,3.5
39005,268,2593,3.0
47711,308,19,1.0
35631,240,296,2.0
11358,68,54281,3.5
83703,534,3751,4.0
100599,610,99721,1.5
16904,105,163645,4.5
80375,509,13,3.0
49314,318,7123,2.5
61851,410,260,3.0
61695,408,106916,4.0
73146,474,207,1.5
75963,477,55167,4.5
50683,328,318,5.0
96217,603,492,4.0
37190,249,94780,3.5
4214,28,293,4.5
34105,232,4728,3.0
92650,599,45,2.5
12016,73,151739,2.5
66744,430,2762,5.0
95843,600,48774,4.0
93052,599,1242,4.0
41609,282,4326,4.0
41920,286,2995,3.5
56166,372,223,4.0
59137,385,1283,4.0
34128,232,5110,3.0
10523,68,1028,2.5
93780,599,4006,2.5
95410,600,2096,3.0
21287,140,2020,3.0
24856,175,38388,5.0
89892,583,71520,0.5
67983,438,5481,3.5
62475,414,416,2.0
60601,391,1960,4.0
51802,334,63082,3.5
19842,130,349,2.0
46957,307,1380,2.5
20157,132,5349,3.0
18553,119,2167,4.0
73347,474,1006,3.5
7430,51,111,5.0
78839,489,3969,4.0
89757,581,2571,3.5
59057,385,594,3.0
67705,438,1500,4.0
65391,419,6287,3.5
68038,438,6377,4.0
29659,202,2533,3.0
35748,241,39869,4.0
46307,305,53519,4.5
33396,226,5247,4.0
84882,551,63113,4.0
5217,34,2959,4.0
31900,219,7367,3.0
90516,589,1173,1.0
63771,414,4771,4.0
4637,28,48738,3.0
48273,313,457,2.0
56731,377,3863,2.5
54839,362,81417,3.0
97980,606,4313,3.5
21863,142,95,3.0
9475,64,355,2.5
66884,432,2628,4.0
19274,125,2843,4.0
80539,509,6350,3.5
15967,104,539,4.0
88554,572,924,5.0
99777,610,3943,2.5
11215,68,27705,1.5
64310,414,8371,3.0
36097,246,32587,4.5
18420,117,339,3.0
80494,509,4246,3.5
56354,372,1589,4.0
64777,414,71745,4.0
4803,29,2301,4.0
31797,219,4238,3.0
80547,509,6539,3.5
90702,590,1278,4.0
90932,590,3421,3.5
17648,111,74532,5.0
51102,330,2291,4.0
98696,608,158,0.5
14923,95,1653,5.0
32124,220,2078,3.0
60878,393,8644,0.5
26526,182,2728,4.0
63518,414,3825,2.0
84045,534,111362,3.5
11921,73,70293,3.5
67621,438,317,3.5
38716,266,1060,2.0
73636,474,1959,4.0
67694,438,1370,4.5
43256,290,924,5.0
86832,561,4105,3.5
67624,438,339,3.0
23569,160,3213,5.0
33998,232,2087,3.0
42058,287,3911,4.0
87606,564,69757,4.0
59178,386,47,3.0
98822,608,809,3.5
10591,68,1388,2.5
82365,522,70286,4.5
71614,462,1208,3.0
9669,64,2539,3.0
38020,260,1449,3.5
27126,184,2579,4.0
36692,249,5378,3.5
76215,479,5404,5.0
12892,82,5349,1.5
40101,274,7001,3.5
11114,68,6659,3.0
16553,105,30803,4.0
40160,274,8376,1.5
43049,288,8640,3.0
8785,61,6874,4.0
18422,117,349,3.0
99817,610,4299,3.0
100106,610,27801,4.5
44215,294,2111,2.0
45642,301,56788,4.0
30086,210,33493,5.0
37089,249,82461,3.5
74010,474,3210,2.0
31600,219,908,4.0
34482,232,43932,2.0
7375,50,136864,1.5
95009,599,128852,3.0
1918,18,2115,4.0
84353,541,293,3.0
77362,483,1215,4.0
15581,103,111,4.5
8736,60,527,5.0
40903,275,4308,2.0
42904,288,4473,3.0
69507,448,6249,2.0
1169,10,8969,3.5
70259,448,113350,1.5
11657,69,4370,2.0
48965,317,94959,3.0
4823,29,7379,3.5
21841,141,69757,3.0
50166,323,110730,1.5
17313,111,1777,3.5
37893,256,131656,3.5
7979,55,2763,2.5
7559,51,2140,5.0
58770,382,63082,4.5
52067,339,1594,4.5
19829,130,208,3.0
39246,274,48,2.0
37093,249,83613,3.0
92371,597,1608,3.0
24115,167,1396,3.5
93783,599,4010,2.0
44436,296,50,5.0
84088,534,136864,1.5
74475,474,5619,4.0
44156,294,1617,3.0
22645,155,588,3.0
93691,599,3578,3.5
63356,414,3243,2.0
95379,600,1963,3.5
65966,425,1027,4.0
54328,357,2628,3.0
32050,219,64620,4.0
30375,212,54272,4.0
34361,232,30825,3.0
38070,260,4641,5.0
68453,445,4027,3.0
41141,279,8874,3.5
4064,27,62,5.0
4222,28,353,3.0
9766,64,4023,1.0
92716,599,229,2.5
97238,605,3269,4.0
86192,560,1732,4.5
21357,140,3098,4.0
78640,489,1263,4.5
94735,599,72395,3.0
48353,313,1375,3.0
99265,608,4544,2.0
60318,389,786,3.0
52511,342,3157,3.0
85701,555,2722,2.0
50212,325,193,3.0
69220,448,3617,4.0
63941,414,5420,2.0
12665,80,79132,4.5
14594,91,4896,4.0
42190,288,588,4.0
60667,391,2797,5.0
77659,483,6283,4.5
24310,168,30749,4.0
55678,368,2373,2.0
27921,190,79132,4.0
58419,381,8874,3.5
76269,480,261,4.0
74785,474,7285,4.0
56397,373,208,2.0
72715,469,2111,3.0
30857,216,3671,3.0
48888,317,7147,4.0
91769,596,592,3.5
56194,372,364,4.0
61600,408,2416,4.0
83708,534,4103,4.5
52785,346,2395,4.0
57736,380,48982,5.0
84694,546,3409,4.0
48553,313,4518,4.0
26899,182,5427,1.5
92540,597,2690,5.0
86424,560,48744,4.0
52268,339,72641,4.5
77662,483,6365,2.5
83453,530,480,4.0
12776,82,858,3.5
77163,482,3273,3.5
76997,480,41997,3.5
28577,199,36,4.0
11231,68,32598,4.0
13885,89,99130,3.5
9042,62,96829,4.0
12702,80,103249,4.0
56496,374,1356,5.0
78163,484,8641,4.0
53389,352,67197,3.0
51206,331,1391,3.5
61800,409,2788,3.0
98419,606,47894,4.0
61791,409,2706,4.0
87084,561,164179,3.5
27308,186,2,4.0
46431,305,79553,4.5
88636,572,2289,3.0
15670,103,1588,4.5
56047,370,2858,3.5
39740,274,3113,3.5
1850,18,1136,4.5
28953,200,356,4.0
66615,428,5504,0.5
97527,606,1061,4.5
38470,264,1210,3.5
60929,393,102125,4.0
59118,385,1219,4.0
25160,177,2160,4.0
44931,298,6773,3.0
21341,140,2861,4.0
63472,414,3675,4.0
90805,590,2137,3.5
47296,307,4885,2.0
38753,266,1375,3.0
7810,52,8464,4.0
59407,387,1209,3.0
50691,328,589,1.0
54817,362,6934,4.0
10881,68,3409,3.0
63035,414,2141,4.0
11334,68,52287,2.0
6174,42,2804,4.0
78464,488,7619,3.5
69847,448,73386,1.5
80573,509,7454,2.0
51962,337,802,5.0
81907,517,102407,3.0
74834,474,7753,3.5
33325,226,3668,3.5
20087,132,2997,4.0
16648,105,59369,3.5
22042,144,1573,3.0
73422,474,1214,4.0
86517,560,89804,4.0
17942,112,778,3.5
48568,313,5010,5.0
16080,104,4226,4.0
70039,448,94777,2.5
10410,68,253,2.5
42696,288,2990,3.0
54192,357,800,3.5
86889,561,6874,4.5
39204,273,457,4.0
65891,425,50,4.5
90626,590,926,4.0
59944,387,5902,3.5
2418,19,736,2.0
59018,385,376,3.0
15171,98,1333,3.0
80813,509,106918,3.0
94382,599,26622,3.0
7099,49,2571,4.5
8479,57,3527,3.0
63644,414,4233,2.0
51008,330,587,3.5
76096,479,1394,5.0
75847,477,6645,4.5
11360,68,54503,3.5
33955,232,1196,4.5
40657,275,1148,5.0
14068,90,7,4.0
71546,462,16,3.5
84362,541,356,5.0
21874,142,344,4.0
59284,387,380,2.0
33437,226,6502,4.0
84543,543,1270,5.0
63845,414,5026,5.0
73733,474,2185,4.0
11346,68,53464,3.0
77355,483,1198,4.0
77801,483,57640,4.5
27010,182,6857,1.5
5295,35,595,3.0
36010,246,1884,4.0
53743,354,4718,3.5
94779,599,81591,4.0
41292,280,2052,4.0
29697,202,2991,3.0
63782,414,4818,2.0
92427,597,2014,4.0
56790,377,87287,4.0
17899,111,183197,3.5
61978,410,3893,3.0
43571,292,1396,3.5
36203,247,1193,5.0
71679,462,2019,3.5
67247,434,6333,4.0
20093,132,3148,3.0
16088,104,4639,3.0
74775,474,7208,3.5
39349,274,619,3.5
5447,38,588,3.0
69512,448,6315,2.0
64265,414,7310,2.5
10904,68,3593,0.5
41161,279,58559,4.0
44175,294,1884,5.0
67878,438,4019,4.0
28719,199,1676,2.0
52415,341,1270,3.5
48456,313,2628,2.0
10840,68,3033,3.5
12079,74,3201,4.0
81638,517,1287,0.5
74291,474,4467,3.0
77062,480,53000,3.5
13049,83,31878,0.5
56861,379,356,5.0
24349,169,455,3.5
65647,422,1265,4.0
89705,580,33794,5.0
62825,414,1442,4.0
47050,307,2145,3.0
89320,580,22,4.0
35334,239,474,3.5
36498,249,1682,3.5
42791,288,3524,3.0
19940,132,253,2.0
62321,414,46,2.0
48267,313,377,2.0
39185,273,235,5.0
19006,122,49272,4.5
30830,216,2987,3.0
76046,479,24,3.0
11891,73,56775,3.5
48227,312,5479,3.0
85448,555,1269,5.0
60166,387,33164,2.0
100218,610,48678,3.0
39293,274,327,3.5
28299,196,58559,5.0
15733,103,3081,4.0
212,1,3440,4.0
60894,393,45722,5.0
49239,318,4612,4.5
93410,599,2413,3.0
76267,480,253,3.5
64814,414,81932,4.5
26848,182,4963,4.0
95289,600,1217,4.0
59666,387,2804,4.0
20081,132,2797,2.0
90647,590,1073,3.0
41429,280,88810,4.5
57883,380,84944,5.0
35,1,596,5.0
80631,509,41569,3.0
26509,182,2628,1.5
3393,21,7569,4.5
32475,221,3897,4.5
80076,503,318,4.0
21477,140,4700,3.0
67516,437,376,4.0
83671,534,2324,5.0
84890,551,87232,4.0
35016,234,2052,5.0
100153,610,37729,3.5
54711,361,5459,4.0
9657,64,2329,4.0
26000,181,151,3.0
74445,474,5444,3.0
89676,580,8371,5.0
41408,280,67087,4.0
86539,560,102903,1.5
50929,329,778,4.5
19452,125,96588,4.0
88437,571,1333,4.0
83681,534,2706,4.5
14435,91,2502,4.5
97781,606,2470,2.5
57792,380,59615,4.0
17233,110,2468,3.0
40332,274,45672,2.5
4952,32,203,4.0
20723,136,611,1.0
17487,111,7451,4.0
5296,36,25,2.5
4409,28,3360,4.0
80188,504,2289,4.5
98230,606,7149,4.0
67708,438,1527,4.5
12561,80,3147,4.0
21961,143,96821,2.0
40781,275,2395,5.0
99625,610,1240,5.0
44704,298,2826,3.0
25700,177,79695,2.0
50601,326,89804,3.5
6836,45,5378,5.0
21045,139,70286,0.5
6108,42,2263,4.0
68620,447,377,3.0
90265,587,235,4.0
14244,91,736,2.5
82303,522,4993,3.5
98629,607,3053,5.0
96131,603,121,4.0
57606,380,8967,2.0
76726,480,5055,0.5
35890,244,1094,1.0
39399,274,1025,3.5
62606,414,788,3.0
49760,318,106873,3.0
11884,73,52975,3.5
72168,464,79132,5.0
48872,317,4901,3.0
100060,610,8840,1.0
22718,156,425,4.0
63310,414,3063,2.0
48197,312,4117,4.0
2168,18,80489,4.0
38156,261,4085,2.5
36060,246,5952,5.0
99578,610,735,4.5
57903,380,90603,5.0
63770,414,4765,4.0
17390,111,4069,2.5
3993,24,69406,3.0
88001,567,102800,2.5
20570,135,3479,4.0
72588,469,1233,4.0
62210,412,2398,4.0
55787,368,3370,3.0
38195,262,141,3.0
41562,282,2788,4.5
85656,555,2469,3.0
87091,562,204,3.0
89582,580,4995,3.5
90956,590,3654,4.0
11681,70,1235,4.0
31415,217,2993,3.0
35264,238,1193,3.0
93984,599,5053,1.5
31710,219,2428,1.0
6538,45,546,2.0
84268,539,4306,5.0
41763,284,248,4.0
58507,381,52722,1.0
52556,343,5219,2.5
22283,150,36,4.0
75127,474,45517,3.5
6408,43,592,5.0
30950,217,387,1.0
26604,182,3253,4.0
62751,414,1243,5.0
65928,425,431,3.5
99738,610,3617,3.5
85866,555,4085,3.0
51394,332,912,4.5
99716,610,3298,4.0
58338,381,4963,4.0
93221,599,1779,2.5
38670,266,24,1.0
91630,594,2808,5.0
65016,415,922,4.5
53314,352,4973,3.0
22054,144,2355,3.5
30528,213,1240,4.0
72499,469,551,4.0
98669,608,10,4.0
43435,290,3271,4.0
65281,418,98809,4.0
82258,522,1376,3.5
74844,474,7831,3.5
72661,469,1625,4.0
30354,212,27773,4.5
26661,182,3698,4.0
88935,573,68319,2.0
81754,517,4308,1.0
16603,105,48394,3.5
91499,594,17,4.0
77102,482,329,4.5
17600,111,59784,2.5
48948,317,82459,4.0
79627,495,7360,4.5
87677,564,140711,4.0
75642,477,2193,4.0
31615,219,1197,3.5
88689,573,185,3.5
54140,357,196,2.5
89278,579,1909,4.0
75059,474,33493,4.5
69276,448,3984,3.5
89408,580,1214,4.0
83469,531,919,3.0
39541,274,1911,2.5
38185,262,26,3.0
90708,590,1293,4.0
25259,177,3591,3.0
55549,368,1298,3.0
41643,282,6711,3.5
74465,474,5572,3.5
91345,592,344,4.0
10210,66,3697,3.5
51794,334,59615,3.0
7283,50,56174,1.5
77930,483,104076,3.5
48044,312,680,4.0
2601,19,1816,1.0
81119,514,1079,4.0
79905,499,53519,3.5
27459,186,2710,3.0
88981,574,185,2.0
78187,484,49530,4.5
9618,64,1947,4.0
2442,19,881,1.0
14816,93,2968,4.0
14234,91,597,2.5
24969,177,648,4.0
4342,28,2193,3.5
64990,414,184791,2.5
69444,448,5382,4.0
52116,339,4223,4.5
54073,356,44191,3.5
86164,560,1136,4.0
87205,562,3481,4.0
94451,599,31221,1.5
92920,599,782,2.5
11726,70,89492,4.5
1796,18,296,4.0
97885,606,3363,3.5
73428,474,1223,4.5
7400,50,170705,3.5
64972,414,173197,4.5
91454,593,2858,4.5
81840,517,54001,3.0
95325,600,1367,2.0
36905,249,52722,3.5
78697,489,1961,4.0
89826,582,87232,4.0
24086,167,733,3.5
64595,414,51080,4.0
31434,217,3168,3.0
18829,121,597,3.0
5621,40,337,5.0
24994,177,911,4.0
97736,606,2232,4.0
81257,514,2797,4.0
75689,477,2761,4.0
60007,387,6793,1.0
19017,122,55269,4.5
3583,21,108945,3.0
72241,465,2505,2.0
22405,152,72011,4.0
94043,599,5505,2.5
10505,68,852,3.5
91539,594,509,4.0
29746,202,3479,4.0
78637,489,1253,3.0
83183,527,588,5.0
74415,474,5279,3.5
7437,51,247,5.0
50615,326,117466,4.5
21989,144,296,4.0
6647,45,1729,4.0
59576,387,2142,3.0
93954,599,4903,2.5
5950,42,459,3.0
67122,434,733,3.0
46648,306,59258,3.0
26772,182,4280,4.0
34198,232,6298,3.0
93328,599,2160,3.0
43432,290,3246,4.0
30178,210,184053,2.0
81443,514,136864,2.5
66389,428,337,3.5
51832,335,2571,5.0
28778,199,2762,4.0
98015,606,4644,4.5
10058,66,1136,5.0
27299,185,4308,4.0
5666,41,357,4.0
32735,222,7143,4.0
82122,520,5445,3.5
87908,567,57502,4.0
71047,453,3254,5.0
95257,600,1031,2.5
74676,474,6873,3.0
62833,414,1479,3.0
42737,288,3169,3.0
52943,348,1213,4.5
44731,298,3477,3.0
56681,377,1127,3.5
91440,593,1721,4.0
88109,567,140174,3.0
22429,153,296,3.0
23331,160,1028,4.0
37126,249,87485,3.5
20546,135,2968,4.0
29963,207,743,1.5
44433,295,44555,5.0
99603,610,1127,4.0
78334,487,6874,3.5
64218,414,6898,2.5
70740,452,2000,4.0
43229,290,593,4.0
30680,215,2858,4.0
1537,15,91529,2.0
62429,414,312,2.0
16311,105,2571,4.0
46652,306,64969,2.5
86601,561,296,4.5
22019,144,733,4.0
12325,76,4878,2.5
57429,380,5264,3.0
78329,487,5445,3.0
47985,310,6947,4.0
79437,493,1215,3.0
87944,567,79091,0.5
80914,510,3253,3.0
97715,606,2115,3.5
89811,582,68358,4.5
31780,219,3785,2.0
66242,426,6378,2.5
69198,448,3471,4.0
34132,232,5219,2.0
49602,318,74226,5.0
29972,207,2428,3.5
27173,184,109374,4.5
81331,514,5060,3.0
33556,227,185,3.0
53339,352,41569,3.5
89821,582,81229,4.0
73326,474,949,3.5
84357,541,329,4.0
2801,19,2762,4.0
71514,460,80549,4.5
21567,140,5945,3.0
92885,599,628,3.5
79404,492,1356,4.0
49002,318,204,3.5
35096,234,4022,4.0
82774,525,3793,3.0
78700,489,1994,3.5
84293,540,1196,5.0
14406,91,2137,3.0
79910,500,101,1.0
68988,448,2142,3.0
56380,373,110,4.0
56150,372,81,2.0
68864,448,1372,3.0
25446,177,8600,4.0
74131,474,3715,1.5
48015,311,6365,3.5
35033,234,2162,3.0
78980,489,8961,3.5
778,6,497,3.0
17021,108,1204,5.0
30700,215,5952,4.0
99787,610,3981,2.0
44648,298,1882,0.5
93946,599,4881,3.0
33962,232,1270,3.0
86416,560,46976,3.5
90057,586,368,4.0
21702,141,318,4.0
81631,517,1262,4.0
36228,247,2571,3.5
57542,380,7076,3.0
88613,572,1674,4.0
15274,99,276,4.0
24121,167,1682,3.0
55712,368,2613,3.0
87384,563,7169,3.0
33662,228,2571,4.5
91854,596,2701,1.5
70757,452,2490,5.0
94033,599,5428,0.5
11534,68,84772,4.5
18975,122,7373,4.5
48236,312,5945,4.0
85453,555,1287,3.0
70778,452,2840,4.0
64542,414,47044,3.0
40028,274,6016,4.0
39156,272,34405,3.5
15477,101,2706,4.0
50120,323,348,3.5
39354,274,671,3.5
100572,610,96811,4.0
12609,80,8810,4.0
29786,203,349,4.0
79978,500,2997,5.0
64825,414,85881,4.0
43470,291,58559,5.0
60910,393,68237,5.0
82684,525,1206,3.5
90731,590,1387,4.5
93116,599,1396,2.5
31263,217,2139,3.0
41661,282,40819,4.0
94374,599,26547,3.5
52551,343,3993,3.5
35581,240,2,5.0
47531,307,31424,0.5
2878,19,3258,2.0
35221,237,1792,3.0
53601,354,377,4.0
65995,425,1357,4.0
49228,318,4239,4.0
49306,318,6867,4.0
13454,86,6947,3.5
92553,597,2762,5.0
7824,52,39444,5.0
95634,600,4235,3.0
41633,282,5956,4.5
99378,608,6503,3.5
81660,517,1918,3.0
43962,294,12,1.0
36504,249,1721,2.0
11643,69,2571,5.0
92308,597,1227,4.0
98748,608,407,3.5
88436,571,1331,2.0
13435,86,3300,4.0
30827,216,2936,3.0
53097,351,4876,2.5
38471,264,1250,5.0
4317,28,1617,3.0
82420,523,1721,5.0
91609,594,2268,4.0
52394,340,329,5.0
81372,514,26242,3.0
14023,89,149566,5.0
19688,129,253,3.5
3255,21,1036,3.5
69422,448,5055,3.0
25019,177,1029,4.0
49560,318,69529,4.0
77488,483,2483,3.5
13200,84,590,4.0
69499,448,6039,3.0
27153,184,84152,4.5
72694,469,1963,3.0
62527,414,527,4.0
68506,446,95,4.0
81923,517,147380,1.0
64378,414,27879,4.0
25017,177,1027,3.0
7961,54,593,4.0
12143,74,8838,5.0
76605,480,3671,0.5
15587,103,296,5.0
33382,226,4896,3.5
9925,64,30707,3.5
95103,600,4,1.5
2127,18,65596,4.0
27271,185,1393,4.0
1056,8,367,3.0
67730,438,1784,4.0
97617,606,1365,3.5
58825,382,110553,3.5
41134,279,6664,3.0
70600,450,3948,4.0
29155,200,6539,4.0
79194,490,60128,1.0
19162,123,91542,4.0
15260,99,204,1.0
82525,524,372,2.0
96472,603,1466,3.0
72293,466,3717,3.5
87860,567,6333,2.5
33038,225,3042,3.0
34117,232,4963,4.0
74063,474,3420,2.5
98687,608,95,2.0
73045,472,3361,4.0
54254,357,1307,4.5
5637,40,432,3.0
29974,207,2858,5.0
92859,599,553,2.5
26144,182,235,4.5
87829,567,2792,2.5
19620,126,500,4.0
16065,104,3325,2.0
3917,24,1047,2.0
58317,381,4226,4.5
40535,274,74685,3.5
100276,610,55261,3.5
83398,528,81591,1.5
3484,21,72641,3.0
38619,265,2641,2.0
92049,596,86332,3.5
33813,230,2915,1.0
100152,610,37720,3.0
52546,343,2598,4.0
18408,117,282,3.0
60908,393,60684,4.0
47471,307,7367,1.0
30161,210,140359,4.5
77026,480,45672,2.5
16542,105,26903,4.0
6328,43,60,5.0
20268,133,50,3.0
99239,608,4226,4.5
81064,513,923,4.0
80780,509,94478,2.5
57408,380,4975,3.0
26843,182,4919,3.5
2571,19,1625,4.0
60620,391,2232,4.0
96615,603,2240,4.0
32113,220,1584,5.0
32487,221,4321,3.0
64957,414,164179,4.0
69886,448,80126,2.5
100503,610,86644,4.5
8585,58,419,3.0
23516,160,2530,1.0
34002,232,2167,3.5
56442,373,480,4.0
9559,64,1228,4.0
23001,156,3317,4.5
81414,514,81932,4.0
85798,555,3526,5.0
38849,267,260,5.0
17543,111,46970,5.0
38649,265,3527,3.0
40398,274,54001,3.0
82503,524,161,5.0
26062,181,480,5.0
13852,89,88069,4.0
92532,597,2580,4.0
54224,357,1198,4.0
10486,68,647,3.5
7883,52,72998,4.5
61693,408,103596,3.0
92963,599,951,5.0
14079,90,85,5.0
65750,424,141,3.0
39522,274,1717,3.5
30184,211,356,4.5
86633,561,733,3.0
69107,448,2858,4.0
92293,597,1198,5.0
77356,483,1199,5.0
59401,387,1200,3.5
45183,298,64614,3.0
80927,510,4901,3.0
20198,132,7034,3.0
1897,18,1682,3.0
64074,414,6093,4.5
52305,339,89904,4.5
18878,122,1222,5.0
88240,570,231,2.5
39794,274,3593,2.0
27034,182,7147,4.0
62651,414,994,4.0
4629,28,46723,2.5
94523,599,42011,2.5
54242,357,1258,5.0
70860,453,208,2.0
93996,599,5111,1.5
15288,99,339,5.0
70353,448,130450,1.5
2227,18,114066,4.0
8267,57,1499,1.0
15418,100,3499,2.0
81705,517,2431,2.5
58394,381,7090,3.0
15120,97,593,5.0
83149,526,55814,4.0
59166,386,6,3.0
34942,234,546,2.0
33388,226,4995,4.5
65663,422,2598,3.0
7432,51,170,4.0
55916,369,1682,4.0
85589,555,2160,5.0
57644,380,32029,3.0
57498,380,6373,4.0
51755,334,8949,3.5
64162,414,6567,4.0
61067,397,5650,2.5
61709,408,136020,4.0
53183,351,88932,4.5
82065,520,2502,4.0
30071,210,5944,4.0
73693,474,2106,3.0
59984,387,6572,3.0
42739,288,3175,4.0
54101,356,56715,4.0
19179,124,1,4.0
91359,592,432,3.0
15781,103,5618,4.0
52354,339,116797,4.0
54604,359,3471,3.0
95383,600,2005,4.5
99969,610,6541,1.5
7203,50,4306,2.0
76211,479,5316,3.0
92186,597,232,5.0
42774,288,3424,3.0
52188,339,35836,4.0
41807,284,500,5.0
27775,187,42632,3.5
17394,111,4228,2.5
18569,119,4239,4.0
29131,200,5151,2.5
30772,216,1244,4.0
33828,230,4034,1.0
84869,551,45186,4.0
31695,219,2231,4.0
91966,596,30793,2.0
38706,266,592,4.0
96768,603,2912,5.0
24552,169,6365,4.0
86590,561,44,2.0
4665,28,53550,2.5
51731,334,4896,3.5
542,5,380,2.0
99527,609,828,3.0
95916,601,46578,3.5
97915,606,3640,4.0
80689,509,60760,3.0
7842,52,50872,4.0
32302,221,912,5.0
14803,93,2355,4.0
3358,21,4886,3.5
56744,377,5027,3.5
56616,376,2710,1.5
79667,495,53322,4.0
37871,256,104841,4.0
13064,83,65216,4.0
97248,605,4366,3.0
60170,387,33896,3.5
65066,415,5266,3.5
85334,555,344,4.0
49129,318,2018,4.0
90602,590,784,1.5
11012,68,4701,2.0
63225,414,2763,2.0
74325,474,4677,1.5
26812,182,4720,4.5
29060,200,2915,4.0
22430,153,356,3.5
42972,288,5679,2.0
83804,534,42718,4.5
52165,339,7347,4.0
15198,98,56757,3.0
80090,503,1089,4.5
57747,380,51086,3.0
46734,307,2,2.5
28490,198,2744,4.0
20618,136,19,3.0
77180,482,6566,3.5
47947,310,1233,5.0
4467,28,5152,4.5
58978,385,94,4.0
25418,177,7164,3.0
40560,274,79702,3.0
1345,12,2694,4.0
13624,89,3157,4.0
95772,600,8507,3.5
98693,608,145,3.5
9731,64,3386,4.5
61362,404,141,4.0
18275,116,480,4.0
77874,483,88405,3.5
35955,245,1148,3.0
44009,294,370,3.0
19500,125,127198,4.0
56559,376,590,3.5
49935,321,237,3.0
59239,387,39,2.5
52235,339,56869,4.0
95541,600,2936,5.0
49741,318,101741,4.0
22253,149,1270,2.0
75918,477,34319,4.0
9151,62,183611,4.0
76330,480,708,3.5
53003,349,480,3.0
27559,187,500,1.5
71617,462,1214,3.0
49182,318,3168,4.0
4888,31,339,4.0
64312,414,8464,4.0
78626,489,1204,3.0
61218,401,4886,3.5
45579,301,1792,2.0
50299,325,1614,2.0
24133,167,2231,4.5
12719,81,344,1.0
48095,312,1358,4.0
96329,603,1078,2.0
70576,450,1673,5.0
23656,160,6319,1.0
90267,587,252,4.0
16278,105,1235,3.5
22331,151,747,4.0
40263,274,34405,3.5
23272,160,366,1.0
40340,274,46970,3.5
27915,190,8950,4.0
98095,606,5710,3.0
11154,68,7361,4.5
82133,520,7101,4.0
6436,44,66,3.0
75306,475,60040,4.5
24802,174,317,3.0
